,,,,,Label
./OID/Dataset/train/0674ab4633d2101a.jpg,0,506,589,954,Bed
./OID/Dataset/train/0675bfeb61209ae6.jpg,0,202,1023,682,Bed
./OID/Dataset/train/0678e5b1c1867f9e.jpg,303,316,1021,680,Bed
./OID/Dataset/train/067f2fd8de21829a.jpg,440,320,876,580,Bed
./OID/Dataset/train/067f2fd8de21829a.jpg,632,359,1023,680,Bed
./OID/Dataset/train/06822d8f36ebebc1.jpg,0,145,650,498,Bed
./OID/Dataset/train/068cfcbb222a7eca.jpg,9,229,685,761,Couch
./OID/Dataset/train/068e3816785c323d.jpg,0,30,899,625,Couch
./OID/Dataset/train/069978df6f09d2e5.jpg,3,301,568,992,Bed
./OID/Dataset/train/06a3301050dbf994.jpg,616,503,1003,880,Table
./OID/Dataset/train/06a6ea8e99ec4eac.jpg,807,433,1014,595,Couch
./OID/Dataset/train/06a6ea8e99ec4eac.jpg,796,490,870,551,Table
./OID/Dataset/train/06a6ea8e99ec4eac.jpg,940,449,1015,483,Table
./OID/Dataset/train/06a80702468e8e04.jpg,67,344,180,456,Bed
./OID/Dataset/train/06aa1d434f63b8c7.jpg,96,244,924,781,Couch
./OID/Dataset/train/06aa5bfeebaf06bd.jpg,0,475,846,1018,Bed
./OID/Dataset/train/06ad45383b4fd9c8.jpg,0,304,781,767,Table
./OID/Dataset/train/06ae040c8af68a59.jpg,346,304,643,626,Bed
./OID/Dataset/train/06b3669706c23adb.jpg,0,394,683,1023,Bed
./OID/Dataset/train/06c9650054be6e3a.jpg,106,155,534,594,Bed
./OID/Dataset/train/06c9650054be6e3a.jpg,595,0,1023,675,Bed
./OID/Dataset/train/06d56a9b74556ab2.jpg,55,0,1023,682,Bed
./OID/Dataset/train/06dbf0555cddb966.jpg,53,236,984,675,Couch
./OID/Dataset/train/06e2adbb31b38b31.jpg,430,414,683,531,Couch
./OID/Dataset/train/06e7343d32f59f26.jpg,0,229,856,683,Couch
./OID/Dataset/train/06f10308c16a38ae.jpg,176,410,682,1023,Bed
./OID/Dataset/train/06fa90866340702c.jpg,300,360,634,548,Couch
./OID/Dataset/train/0704b9e0a5abde58.jpg,0,94,980,597,Couch
./OID/Dataset/train/0705bdb56787bbc8.jpg,346,446,550,618,Table
./OID/Dataset/train/0705bdb56787bbc8.jpg,963,498,1023,618,Table
./OID/Dataset/train/07065418a3e5a880.jpg,0,276,465,575,Couch
./OID/Dataset/train/07076af7152af57e.jpg,0,648,336,1022,Bed
./OID/Dataset/train/0711c0396ce787d9.jpg,127,290,931,936,Couch
./OID/Dataset/train/07120500abf9366b.jpg,273,433,1023,767,Bed
./OID/Dataset/train/07140267137a2368.jpg,341,511,621,684,Table
./OID/Dataset/train/072e68abf4f016ec.jpg,0,539,979,755,Bed
./OID/Dataset/train/073ea77e52fb48a0.jpg,20,319,420,610,Bed
./OID/Dataset/train/073ea77e52fb48a0.jpg,554,329,959,621,Bed
./OID/Dataset/train/075700efe5bec40b.jpg,29,332,893,670,Table
./OID/Dataset/train/075a66b70e3a1053.jpg,99,294,467,663,Couch
./OID/Dataset/train/075a66b70e3a1053.jpg,0,310,97,527,Couch
./OID/Dataset/train/0775867f6d898ef8.jpg,345,326,794,596,Table
./OID/Dataset/train/0776072d070ff565.jpg,735,322,989,675,Couch
./OID/Dataset/train/077d4275887d5dda.jpg,142,614,557,886,Bed
./OID/Dataset/train/0782ea92af11d5f7.jpg,156,531,863,767,Bed
./OID/Dataset/train/079f15096dcdc750.jpg,60,133,1023,643,Couch
./OID/Dataset/train/07a5ec50269f48ad.jpg,333,556,682,903,Bed
./OID/Dataset/train/07a84bb87a1b2d45.jpg,594,292,1007,566,Couch
./OID/Dataset/train/07d884b655521f56.jpg,570,431,1023,677,Couch
./OID/Dataset/train/07d884b655521f56.jpg,72,467,462,682,Couch
./OID/Dataset/train/07d884b655521f56.jpg,192,387,493,493,Couch
./OID/Dataset/train/07d884b655521f56.jpg,798,366,1023,475,Couch
./OID/Dataset/train/07e0e4145d8f572a.jpg,141,281,968,694,Couch
./OID/Dataset/train/08093b10e4b26c44.jpg,0,681,156,1023,Couch
./OID/Dataset/train/08093b10e4b26c44.jpg,536,646,682,1023,Couch
./OID/Dataset/train/0815fdf4d2c0462c.jpg,0,348,320,575,Bed
./OID/Dataset/train/0815fdf4d2c0462c.jpg,316,381,1023,575,Bed
./OID/Dataset/train/081f30e3013dd37f.jpg,2,365,673,767,Bed
./OID/Dataset/train/081fa2cb2cdf3614.jpg,0,380,1023,767,Bed
./OID/Dataset/train/082327837db6069e.jpg,0,175,575,584,Bed
./OID/Dataset/train/082327837db6069e.jpg,526,120,1023,584,Bed
./OID/Dataset/train/08421936095aa7b2.jpg,124,563,800,768,Table
./OID/Dataset/train/0849045511c144c8.jpg,420,213,1018,680,Bed
./OID/Dataset/train/08530075bffc70a7.jpg,228,277,891,620,Bed
./OID/Dataset/train/085351bdf650a44d.jpg,0,26,943,724,Bed
./OID/Dataset/train/087e2d69934d69a7.jpg,273,278,934,585,Bed
./OID/Dataset/train/0884388b925ec840.jpg,249,534,688,754,Table
./OID/Dataset/train/0884388b925ec840.jpg,321,434,1023,518,Table
./OID/Dataset/train/0887c09b62e5ff5a.jpg,624,374,916,672,Table
./OID/Dataset/train/0887c09b62e5ff5a.jpg,5,516,233,682,Table
./OID/Dataset/train/0887d98d477dbf3d.jpg,216,292,1023,661,Couch
./OID/Dataset/train/08883e84cda43828.jpg,16,531,303,726,Bed
./OID/Dataset/train/08883e84cda43828.jpg,229,523,391,696,Bed
./OID/Dataset/train/0888f3cee9dd5dca.jpg,226,226,1024,576,Couch
./OID/Dataset/train/08933439f5d79b67.jpg,0,265,580,672,Bed
./OID/Dataset/train/08933439f5d79b67.jpg,112,279,1023,767,Bed
./OID/Dataset/train/08a3f71b58c8c8c4.jpg,0,499,353,767,Table
./OID/Dataset/train/08a3f71b58c8c8c4.jpg,102,310,288,355,Table
./OID/Dataset/train/08a3f71b58c8c8c4.jpg,109,316,381,429,Table
./OID/Dataset/train/08a3f71b58c8c8c4.jpg,657,396,883,636,Table
./OID/Dataset/train/08a5da6ba4ada49f.jpg,0,539,367,765,Bed
./OID/Dataset/train/08ac2ddf8ff44d1f.jpg,30,112,996,676,Couch
./OID/Dataset/train/08bb23b5e1e354c6.jpg,0,310,919,767,Bed
./OID/Dataset/train/08e63c3d11239c59.jpg,0,347,661,752,Couch
./OID/Dataset/train/08e803badd204362.jpg,2,550,814,1005,Table
./OID/Dataset/train/08e9bbc1f9d7a2aa.jpg,106,55,1023,678,Bed
./OID/Dataset/train/08ebd06059d26e3a.jpg,0,308,462,682,Couch
./OID/Dataset/train/08ebd06059d26e3a.jpg,505,285,1023,682,Couch
./OID/Dataset/train/08f8f3feacdcd661.jpg,410,590,838,682,Table
./OID/Dataset/train/090546b4ac8010f6.jpg,0,280,727,971,Couch
./OID/Dataset/train/0909c62b845e4815.jpg,10,69,594,959,Table
./OID/Dataset/train/092db2882619241d.jpg,0,605,682,1023,Bed
./OID/Dataset/train/0934d7d33e7d62d3.jpg,148,312,1023,767,Bed
./OID/Dataset/train/093e1ce82c8989e5.jpg,0,482,669,682,Bed
./OID/Dataset/train/0950c63d60c9aed1.jpg,5,78,1023,767,Bed
./OID/Dataset/train/09605668fa4c0467.jpg,97,394,572,731,Bed
./OID/Dataset/train/09714283d421a67a.jpg,221,398,370,503,Table
./OID/Dataset/train/0975ac20ddfcda64.jpg,0,327,840,669,Couch
./OID/Dataset/train/09a12823290f49e8.jpg,198,132,870,582,Bed
./OID/Dataset/train/09a40ed64c620298.jpg,49,60,1001,683,Bed
./OID/Dataset/train/09abf4e60b707b91.jpg,61,322,667,575,Table
./OID/Dataset/train/09abf4e60b707b91.jpg,468,225,699,385,Table
./OID/Dataset/train/09ace300b204561e.jpg,0,80,1024,1024,Bed
./OID/Dataset/train/09ad520dc5c6f3c5.jpg,0,201,787,684,Bed
./OID/Dataset/train/09de84eb74ce09fa.jpg,0,192,1022,1022,Bed
./OID/Dataset/train/09e4d9a067b1b6ae.jpg,0,3,1023,767,Bed
./OID/Dataset/train/09e54251a8d35833.jpg,397,225,1005,767,Bed
./OID/Dataset/train/09e54251a8d35833.jpg,556,252,811,403,Couch
./OID/Dataset/train/09ebbd7c07b69ab6.jpg,791,152,1015,558,Couch
./OID/Dataset/train/09ec32608cf39bf9.jpg,79,362,1022,768,Table
./OID/Dataset/train/09ec32608cf39bf9.jpg,0,245,50,296,Table
./OID/Dataset/train/09ec32608cf39bf9.jpg,230,216,404,347,Table
./OID/Dataset/train/09ec32608cf39bf9.jpg,343,155,388,200,Table
./OID/Dataset/train/09ec32608cf39bf9.jpg,427,204,563,306,Table
./OID/Dataset/train/09ec32608cf39bf9.jpg,617,168,728,205,Table
./OID/Dataset/train/09fdd8f9e117bae2.jpg,0,429,611,1023,Bed
./OID/Dataset/train/09fe2f6a893afe4a.jpg,66,465,655,677,Table
./OID/Dataset/train/09ff7f8eb497bd96.jpg,0,332,1024,1008,Couch
./OID/Dataset/train/0a05f9a92951c131.jpg,92,580,610,913,Bed
./OID/Dataset/train/0a1e9811a632555b.jpg,189,109,1023,767,Couch
./OID/Dataset/train/0a22075755824bbe.jpg,0,451,106,591,Table
./OID/Dataset/train/0a6a98130790ec31.jpg,0,283,191,388,Table
./OID/Dataset/train/0a6a98130790ec31.jpg,303,381,704,639,Table
./OID/Dataset/train/0a8156bd580e0735.jpg,301,113,662,440,Bed
./OID/Dataset/train/0aa3513945c1dfc9.jpg,34,107,1023,767,Bed
./OID/Dataset/train/0abd47e682a92764.jpg,355,368,551,600,Table
./OID/Dataset/train/0ad534a1bce45c11.jpg,539,561,1023,767,Bed
./OID/Dataset/train/0ad826e18a200846.jpg,438,422,1024,768,Bed
./OID/Dataset/train/0ad826e18a200846.jpg,493,282,989,517,Bed
./OID/Dataset/train/0ada7167b20c0298.jpg,0,590,1021,767,Table
./OID/Dataset/train/0b05e90bf20be38e.jpg,447,171,849,625,Bed
./OID/Dataset/train/0b05e90bf20be38e.jpg,42,152,341,682,Bed
./OID/Dataset/train/0b4d227e741ab1e8.jpg,0,81,266,163,Table
./OID/Dataset/train/0b4d227e741ab1e8.jpg,0,135,623,441,Table
./OID/Dataset/train/0b4d227e741ab1e8.jpg,120,287,1023,767,Table
./OID/Dataset/train/0b4d227e741ab1e8.jpg,227,33,714,142,Table
./OID/Dataset/train/0b5837d752a1372c.jpg,0,273,681,767,Bed
./OID/Dataset/train/0b59c7fb156b30f2.jpg,79,492,1024,672,Table
./OID/Dataset/train/0b59c7fb156b30f2.jpg,662,289,1013,442,Table
./OID/Dataset/train/0b602909bacb7d5c.jpg,0,176,686,1023,Bed
./OID/Dataset/train/0b7410bbc8c1f346.jpg,782,438,1024,674,Couch
./OID/Dataset/train/0b82badea5cc0589.jpg,415,526,645,804,Bed
./OID/Dataset/train/0b8ada71157a9b17.jpg,488,250,981,536,Bed
./OID/Dataset/train/0b8ada71157a9b17.jpg,594,437,1023,767,Couch
./OID/Dataset/train/0b934dea8b2dad7e.jpg,534,346,895,554,Bed
./OID/Dataset/train/0b980066fde2d354.jpg,464,320,863,614,Couch
./OID/Dataset/train/0ba3d36735700c39.jpg,47,25,906,723,Bed
./OID/Dataset/train/0bae5e44265a0764.jpg,408,283,831,493,Table
./OID/Dataset/train/0bb3c30661b02786.jpg,614,302,1024,619,Bed
./OID/Dataset/train/0bb3c30661b02786.jpg,656,488,1023,767,Bed
./OID/Dataset/train/0bd224cc70142dcd.jpg,0,177,1023,767,Bed
./OID/Dataset/train/0be600e883ecbab6.jpg,0,607,765,1023,Table
./OID/Dataset/train/0beb9cbe0c770abf.jpg,0,419,624,575,Bed
./OID/Dataset/train/0bf0f81a34799637.jpg,605,365,983,685,Table
./OID/Dataset/train/0c040c87718f221a.jpg,97,373,906,679,Table
./OID/Dataset/train/0c054a0f66da4e45.jpg,208,197,1014,594,Couch
./OID/Dataset/train/0c3ceec1d7b4b34d.jpg,829,586,1023,630,Table
./OID/Dataset/train/0c5f6a1af3937093.jpg,96,284,849,728,Bed
./OID/Dataset/train/0c61e840e9e31b54.jpg,584,459,1016,676,Bed
./OID/Dataset/train/0c76f24f6d8c5150.jpg,0,161,1023,676,Bed
./OID/Dataset/train/0c9cbf4e69f9f710.jpg,481,406,775,645,Bed
./OID/Dataset/train/0c9cbf4e69f9f710.jpg,623,410,959,612,Bed
./OID/Dataset/train/0cd484028ca5dd5a.jpg,161,164,924,670,Bed
./OID/Dataset/train/0cd80265478d0592.jpg,27,68,997,951,Table
./OID/Dataset/train/0ce21d0e54cbc24f.jpg,0,386,382,547,Table
./OID/Dataset/train/0ce21d0e54cbc24f.jpg,710,411,766,456,Table
./OID/Dataset/train/0d23c27986f537dd.jpg,1,403,564,683,Bed
./OID/Dataset/train/0d23c27986f537dd.jpg,310,283,918,574,Bed
./OID/Dataset/train/0d272988c4db416b.jpg,0,147,1007,767,Bed
./OID/Dataset/train/0d2b0bad7b8a88b7.jpg,344,458,624,613,Table
./OID/Dataset/train/0d2b0bad7b8a88b7.jpg,299,666,646,917,Table
./OID/Dataset/train/0d3306d356d79fd5.jpg,0,78,402,382,Bed
./OID/Dataset/train/0d3306d356d79fd5.jpg,0,643,408,1013,Bed
./OID/Dataset/train/0d3306d356d79fd5.jpg,542,725,1021,1022,Bed
./OID/Dataset/train/0d3306d356d79fd5.jpg,766,154,1022,405,Bed
./OID/Dataset/train/0d5c1cc51e503a4f.jpg,0,177,867,682,Bed
./OID/Dataset/train/0d80067d8468e8b3.jpg,0,579,495,676,Table
./OID/Dataset/train/0d80067d8468e8b3.jpg,0,292,959,564,Table
./OID/Dataset/train/0d80067d8468e8b3.jpg,0,426,1023,680,Table
./OID/Dataset/train/0d845c70df06aad2.jpg,556,0,1023,682,Bed
./OID/Dataset/train/0da81b65d3003076.jpg,756,0,1023,767,Bed
./OID/Dataset/train/0da863606c1ddccf.jpg,10,481,321,707,Table
./OID/Dataset/train/0da863606c1ddccf.jpg,113,623,691,767,Table
./OID/Dataset/train/0dc0a61f6f6f62af.jpg,545,282,1024,701,Bed
./OID/Dataset/train/0dd5572b13095195.jpg,0,186,1023,767,Bed
./OID/Dataset/train/0de001bedbe48279.jpg,0,343,158,538,Couch
./OID/Dataset/train/0de001bedbe48279.jpg,140,325,346,500,Table
./OID/Dataset/train/0e14ca288629f28d.jpg,0,393,1023,676,Bed
./OID/Dataset/train/0e27a6ac2eba46b7.jpg,115,255,1010,767,Bed
./OID/Dataset/train/0e33fcf3d57eba6e.jpg,112,311,663,767,Bed
./OID/Dataset/train/0e33fcf3d57eba6e.jpg,525,331,1023,597,Bed
./OID/Dataset/train/0e576635fff7f2ba.jpg,46,578,725,1003,Bed
./OID/Dataset/train/0e672e79703ea5fe.jpg,374,281,734,520,Bed
./OID/Dataset/train/0e672e79703ea5fe.jpg,2,376,467,762,Couch
./OID/Dataset/train/0e672e79703ea5fe.jpg,332,510,608,762,Table
./OID/Dataset/train/0e96bce51d824b89.jpg,169,243,728,596,Bed
./OID/Dataset/train/0e9b39bebd8d7978.jpg,0,555,963,767,Table
./OID/Dataset/train/0eb9d1c57b7144b2.jpg,169,532,925,767,Table
./OID/Dataset/train/0eb9d1c57b7144b2.jpg,820,379,1023,440,Table
./OID/Dataset/train/0ebfc602e50e0e17.jpg,0,270,713,645,Couch
./OID/Dataset/train/0ef458a0c82a0076.jpg,158,118,1022,816,Bed
./OID/Dataset/train/0f03b91816dae664.jpg,0,333,60,398,Table
./OID/Dataset/train/0f03b91816dae664.jpg,0,389,382,575,Table
./OID/Dataset/train/0f2b4472250945dd.jpg,2,351,915,764,Bed
./OID/Dataset/train/0f304e4c029f6025.jpg,72,641,326,1007,Table
./OID/Dataset/train/0f3d33496ac15db3.jpg,278,293,824,714,Bed
./OID/Dataset/train/0f5704ba10b9491a.jpg,0,387,1023,680,Couch
./OID/Dataset/train/0f8be6ed349c8d29.jpg,172,507,406,839,Bed
./OID/Dataset/train/0fa5eabc2ed6d4ef.jpg,0,1,1023,764,Bed
./OID/Dataset/train/0fb54e65fadcefad.jpg,0,266,430,596,Table
./OID/Dataset/train/0fb54e65fadcefad.jpg,759,457,1023,767,Table
./OID/Dataset/train/0fbf9572454e92de.jpg,318,359,870,661,Couch
./OID/Dataset/train/0fc768a1c637427e.jpg,190,390,741,661,Bed
./OID/Dataset/train/0fcd0bc78458a017.jpg,0,568,772,764,Bed
./OID/Dataset/train/0fd2749001aae043.jpg,31,161,545,962,Bed
./OID/Dataset/train/0feba2688b67e916.jpg,372,430,984,767,Bed
./OID/Dataset/train/0ffb255069a2a8ff.jpg,0,356,252,575,Table
./OID/Dataset/train/0ffb255069a2a8ff.jpg,223,345,384,420,Table
./OID/Dataset/train/0ffb255069a2a8ff.jpg,375,333,519,429,Table
./OID/Dataset/train/0ffb255069a2a8ff.jpg,508,330,1023,575,Table
./OID/Dataset/train/101c8777e4edb4bf.jpg,64,330,300,653,Table
./OID/Dataset/train/101c8777e4edb4bf.jpg,486,469,682,719,Table
./OID/Dataset/train/1021fc14afa6ecb5.jpg,193,163,942,767,Table
./OID/Dataset/train/102a482429b752ea.jpg,6,308,900,768,Bed
./OID/Dataset/train/1045c341c988d741.jpg,633,425,1022,759,Couch
./OID/Dataset/train/10495212f814a213.jpg,248,518,681,1024,Couch
./OID/Dataset/train/105a42b06c1c785d.jpg,566,438,755,618,Couch
./OID/Dataset/train/105a42b06c1c785d.jpg,645,440,1023,636,Couch
./OID/Dataset/train/1062ec0e25d1502a.jpg,0,177,1023,637,Couch
./OID/Dataset/train/106954145d8c8b50.jpg,0,403,821,767,Bed
./OID/Dataset/train/1070e6e94d331c22.jpg,305,243,523,394,Couch
./OID/Dataset/train/1071a94610bc1b88.jpg,401,440,1023,767,Bed
./OID/Dataset/train/10773ef1e0ec94e7.jpg,525,352,998,758,Bed
./OID/Dataset/train/10773ef1e0ec94e7.jpg,66,344,477,767,Bed
./OID/Dataset/train/107d7b3cd1df2e0b.jpg,43,6,935,678,Bed
./OID/Dataset/train/107df3a527f29e59.jpg,0,409,155,594,Couch
./OID/Dataset/train/107df3a527f29e59.jpg,851,396,1023,545,Couch
./OID/Dataset/train/108b63c53b058b1c.jpg,199,171,832,481,Couch
./OID/Dataset/train/10a1068d9784a2e0.jpg,283,462,501,555,Couch
./OID/Dataset/train/10a1068d9784a2e0.jpg,554,476,788,660,Couch
./OID/Dataset/train/10b50572968464b9.jpg,49,746,288,927,Table
./OID/Dataset/train/10b50572968464b9.jpg,256,274,331,381,Table
./OID/Dataset/train/10b50572968464b9.jpg,275,720,478,849,Table
./OID/Dataset/train/10b50572968464b9.jpg,375,250,558,342,Table
./OID/Dataset/train/10c001a2dfb3b8c4.jpg,53,378,638,685,Bed
./OID/Dataset/train/10d72fcb951b4afb.jpg,470,643,682,913,Bed
./OID/Dataset/train/10d72fcb951b4afb.jpg,167,733,520,968,Couch
./OID/Dataset/train/11001d3879acce45.jpg,0,334,580,943,Bed
./OID/Dataset/train/11001d3879acce45.jpg,249,307,767,657,Bed
./OID/Dataset/train/112a04c30897b8e5.jpg,0,413,477,764,Couch
./OID/Dataset/train/113061a0dd2107ae.jpg,170,13,1023,607,Table
./OID/Dataset/train/1135ddcb65846d43.jpg,207,357,750,616,Table
./OID/Dataset/train/113c764cbbd0a498.jpg,109,159,743,670,Couch
./OID/Dataset/train/115053c53e4941a4.jpg,28,653,362,761,Table
./OID/Dataset/train/115053c53e4941a4.jpg,557,559,684,705,Table
./OID/Dataset/train/115101dd6d3e160c.jpg,52,458,691,682,Bed
./OID/Dataset/train/118a6ee4c6d9ba35.jpg,136,77,998,683,Couch
./OID/Dataset/train/11a03728fa5e48da.jpg,106,326,1024,768,Couch
./OID/Dataset/train/11c971e92c2f7597.jpg,0,223,963,686,Bed
./OID/Dataset/train/11d9337fa6360c62.jpg,118,412,820,768,Table
./OID/Dataset/train/11e47df9653c1bd8.jpg,634,388,911,580,Table
./OID/Dataset/train/11e47df9653c1bd8.jpg,95,291,211,399,Table
./OID/Dataset/train/11e47df9653c1bd8.jpg,218,373,467,534,Table
./OID/Dataset/train/11e47df9653c1bd8.jpg,347,300,471,361,Table
./OID/Dataset/train/11e47df9653c1bd8.jpg,556,270,630,298,Table
./OID/Dataset/train/11e47df9653c1bd8.jpg,567,301,703,369,Table
./OID/Dataset/train/11e47df9653c1bd8.jpg,658,250,716,275,Table
./OID/Dataset/train/11e47df9653c1bd8.jpg,716,273,783,294,Table
./OID/Dataset/train/11e47df9653c1bd8.jpg,804,306,923,367,Table
./OID/Dataset/train/11f81e1d8c761de3.jpg,0,475,463,740,Couch
./OID/Dataset/train/11f81e1d8c761de3.jpg,630,488,767,816,Couch
./OID/Dataset/train/12159526593d9957.jpg,0,0,1023,767,Bed
./OID/Dataset/train/123144b497269b65.jpg,18,139,751,916,Couch
./OID/Dataset/train/1246c316367c1bfa.jpg,46,90,1017,766,Table
./OID/Dataset/train/1246c316367c1bfa.jpg,555,76,1023,293,Table
./OID/Dataset/train/124fe881421b68ca.jpg,190,403,907,768,Table
./OID/Dataset/train/124fe881421b68ca.jpg,350,374,570,505,Table
./OID/Dataset/train/12538c3d07abc46f.jpg,287,283,716,538,Bed
./OID/Dataset/train/125d235d83486a2c.jpg,292,180,799,587,Bed
./OID/Dataset/train/126d92e5a1b65ec8.jpg,28,363,608,613,Couch
./OID/Dataset/train/126d92e5a1b65ec8.jpg,606,370,1023,630,Couch
./OID/Dataset/train/1277bcc14f3f9284.jpg,230,195,993,683,Couch
./OID/Dataset/train/12c8b101ed040e0a.jpg,104,493,741,998,Couch
./OID/Dataset/train/12dccf5324dff5fe.jpg,381,302,654,611,Table
./OID/Dataset/train/12f9aef34fbceb98.jpg,412,344,827,751,Bed
./OID/Dataset/train/1313bc94f4ae19be.jpg,283,411,414,550,Table
./OID/Dataset/train/1313bc94f4ae19be.jpg,696,416,1022,574,Table
./OID/Dataset/train/133c6cc340ac88a6.jpg,170,367,614,524,Bed
./OID/Dataset/train/133c6cc340ac88a6.jpg,451,174,767,886,Bed
./OID/Dataset/train/1348088fa55e21d4.jpg,92,729,680,879,Table
./OID/Dataset/train/1348de0dd19d1a95.jpg,358,416,909,683,Table
./OID/Dataset/train/1348de0dd19d1a95.jpg,1,300,47,414,Table
./OID/Dataset/train/1348de0dd19d1a95.jpg,264,322,390,445,Table
./OID/Dataset/train/1348de0dd19d1a95.jpg,803,320,963,483,Table
./OID/Dataset/train/13733e36f46b3e01.jpg,193,263,337,395,Couch
./OID/Dataset/train/13733e36f46b3e01.jpg,228,388,570,628,Couch
./OID/Dataset/train/139636b263b35655.jpg,0,290,60,407,Table
./OID/Dataset/train/139636b263b35655.jpg,0,157,598,223,Table
./OID/Dataset/train/139636b263b35655.jpg,93,317,767,1013,Table
./OID/Dataset/train/139ab70a11364743.jpg,0,524,221,679,Couch
./OID/Dataset/train/13edf177ccb2a753.jpg,31,897,413,1018,Table
./OID/Dataset/train/1403567c4b4e1b25.jpg,145,445,673,659,Bed
./OID/Dataset/train/14222411d7cfe7a5.jpg,16,440,360,562,Table
./OID/Dataset/train/14222411d7cfe7a5.jpg,364,457,936,553,Table
./OID/Dataset/train/1428ea9129b700e5.jpg,45,265,1005,806,Couch
./OID/Dataset/train/144344ab0631761c.jpg,8,63,1020,768,Couch
./OID/Dataset/train/144d25db1ac2a794.jpg,694,259,795,299,Table
./OID/Dataset/train/144d25db1ac2a794.jpg,915,253,934,287,Table
./OID/Dataset/train/1460945d7ba9ab42.jpg,0,333,1022,630,Table
./OID/Dataset/train/147807d75a90ba83.jpg,120,328,854,682,Couch
./OID/Dataset/train/147807d75a90ba83.jpg,371,235,722,350,Couch
./OID/Dataset/train/148e9192e385d767.jpg,374,230,1024,682,Couch
./OID/Dataset/train/14911281d78d4727.jpg,648,387,1016,765,Bed
./OID/Dataset/train/14911281d78d4727.jpg,0,483,690,767,Bed
./OID/Dataset/train/1495b578dd5d7479.jpg,214,396,977,724,Table
./OID/Dataset/train/1496f569f01dfff0.jpg,48,178,939,611,Couch
./OID/Dataset/train/149b90acb5974231.jpg,148,488,982,767,Table
./OID/Dataset/train/14da2378adce9a07.jpg,0,279,852,571,Table
./OID/Dataset/train/14da2378adce9a07.jpg,438,200,656,280,Table
./OID/Dataset/train/14da2378adce9a07.jpg,489,327,1023,646,Table
./OID/Dataset/train/14da2378adce9a07.jpg,879,296,1023,346,Table
./OID/Dataset/train/14ee9fce02bb7c46.jpg,272,243,897,758,Bed
./OID/Dataset/train/14f28a27da23243a.jpg,708,207,1023,506,Table
./OID/Dataset/train/15148db7146ecc13.jpg,57,188,851,673,Couch
./OID/Dataset/train/151781e3aed3728c.jpg,552,329,765,389,Couch
./OID/Dataset/train/151781e3aed3728c.jpg,788,334,1023,497,Couch
./OID/Dataset/train/151781e3aed3728c.jpg,556,353,780,545,Table
./OID/Dataset/train/151c252ca4c236d4.jpg,0,548,767,1023,Table
./OID/Dataset/train/152309233703032e.jpg,152,496,1023,684,Table
./OID/Dataset/train/152624deed8ddfb4.jpg,516,261,913,567,Bed
./OID/Dataset/train/15435fc521749126.jpg,26,253,333,515,Bed
./OID/Dataset/train/1554b2dbbee36fb8.jpg,0,270,862,767,Table
./OID/Dataset/train/1554b2dbbee36fb8.jpg,100,64,482,294,Table
./OID/Dataset/train/1554b2dbbee36fb8.jpg,931,93,1023,147,Table
./OID/Dataset/train/1562dddb60139026.jpg,3,150,963,669,Couch
./OID/Dataset/train/156dfac137a79db0.jpg,504,305,767,445,Couch
./OID/Dataset/train/157012c634a0cce7.jpg,98,69,835,584,Bed
./OID/Dataset/train/15741c777ecccae6.jpg,211,166,936,665,Couch
./OID/Dataset/train/15793a95f91049e7.jpg,522,466,1024,762,Bed
./OID/Dataset/train/159086e01623d068.jpg,526,391,825,580,Couch
./OID/Dataset/train/159cefa9482ec0bf.jpg,273,547,583,756,Bed
./OID/Dataset/train/15a947cb33f4e17a.jpg,0,335,100,633,Couch
./OID/Dataset/train/15a947cb33f4e17a.jpg,298,516,604,790,Couch
./OID/Dataset/train/15a947cb33f4e17a.jpg,556,631,732,790,Couch
./OID/Dataset/train/15ab5932afcf0caa.jpg,240,335,955,737,Couch
./OID/Dataset/train/15b587ddf6b3d3ee.jpg,171,260,931,688,Table
./OID/Dataset/train/15b71dbb2b4369d0.jpg,34,546,818,994,Bed
./OID/Dataset/train/15c783d2daccddd5.jpg,633,358,915,678,Couch
./OID/Dataset/train/15ded94e7998f65c.jpg,339,495,664,651,Couch
./OID/Dataset/train/15ded94e7998f65c.jpg,489,442,761,569,Couch
./OID/Dataset/train/15e0c3d00935f7d8.jpg,190,533,937,756,Bed
./OID/Dataset/train/160f144d5304a5d0.jpg,0,573,851,766,Bed
./OID/Dataset/train/160f144d5304a5d0.jpg,518,386,838,587,Table
./OID/Dataset/train/1629761e3ee21420.jpg,320,314,588,556,Table
./OID/Dataset/train/1629761e3ee21420.jpg,864,446,1023,720,Table
./OID/Dataset/train/16370502a35e11a6.jpg,189,414,696,804,Bed
./OID/Dataset/train/16382e3a7a2cdf45.jpg,62,177,1016,1024,Bed
./OID/Dataset/train/16382e3a7a2cdf45.jpg,0,315,450,910,Bed
./OID/Dataset/train/163b54ada91010bc.jpg,0,835,131,1023,Table
./OID/Dataset/train/163e9ecd5aeb4095.jpg,184,400,353,576,Table
./OID/Dataset/train/163e9ecd5aeb4095.jpg,527,367,1023,662,Table
./OID/Dataset/train/163f5d0fb27de82c.jpg,0,24,748,1024,Couch
./OID/Dataset/train/16408236285fbef7.jpg,23,410,614,980,Bed
./OID/Dataset/train/16444d9ffa1a7bdb.jpg,365,490,682,735,Couch
